sample_name	1_oxy2_Ko	2_empty	3_npsA_Ko	4_thdA_Ko	5_npsB_Ko	6_aroX_Ko	7_dhbX_Ko	8_icmX_Ko	9_adsX_Ko	10_hmoX_Ko	11_msfX_Ko	12_uvrX_Ko	13_oxy6_Kg	14_orfABC	15_npsA_Kg	16_thdA_Kg	17_npsB_Kg	18_aroX_Kg	19_dhbX_Kg	20_icmX_Kg	21_adsX_Kg	22_hmoX_Kg	23_msfX_Kg	24_uvrX_Kg	25_oxy1_Km	26_oxy5_Km	27_LeupAB	28_npsA_Km	29_thdA_Km	30_npsB_Km	31_aroX_Km	32_dhbX_Km	33_icmX_Km	34_adsX_Km	35_hmoX_Km	36_msfX_Km	37_uvrX_Km	38_oxy4_Kpas	39_orfA_truncated	40_npsA_Kpa	41_thdA_Kpa	42_npsB_Kpa	43_aroX_Kpa	44_dhbX_Kpa	45_icmX_Kpa	46_adsX_Kpa	47_hmoX_Kpa	48_msfX_Kpa	49_uvrX_Kpa	50_oxy8_Khaux	51_oxy3_Sp
GCF_004024205.1_ASM402420v1_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.872	95.038	95.735	94.872	100.0	92.782	93.103	97.468		95.069	94.667	95.494	96.752	94.667	94.787	96.615	96.832	94.891	95.491	99.087	97.824	99.109	99.803	100.0	99.703	99.316	99.873	99.684	99.385	99.076	99.676	99.691	95.189		97.83	98.268	98.376	98.889	98.728	98.42	98.62	99.076	98.054	98.276	97.133	85.35
GCF_004024445.1_ASM402444v1_genomic.fasta	87.056	95.918								100.0			96.087												97.032	99.656	92.389											95.991												95.757	84.688
GCF_004102625.1_ASM410262v1_genomic.fasta	87.215									96.429			96.904												99.429	97.26												94.635												97.248	85.405
GCF_004104525.1_ASM410452v1_genomic.fasta	86.468	95.918	94.938	96.104	95.057	95.214	95.165	96.682	95.231	95.762	92.457	94.341	99.543	99.764	99.277	100.0	99.565	99.658	100.0	99.684	99.59	99.736	99.676	99.469	97.018	95.757		94.872	94.667	95.311	96.752	97.201	95.419	96.821	96.832	94.891	95.623	95.413	94.915	94.74	93.939	95.357	96.581	97.074	95.419	96.472	96.568	95.134	95.712	99.429	84.877
GCF_004104525.2_ASM410452v2_genomic.fasta	86.468	95.918	94.938	96.104	95.057	95.214	95.165	96.682	95.231	97.436	92.457	94.341	99.543	99.764	99.277	100.0	99.565	99.658	100.0	99.684	99.59	99.736	99.676	99.469	97.018	95.757		94.872	94.667	95.311	96.752	97.201	95.419	96.821	96.832	94.891	95.623	95.413	94.915	94.74	93.939	95.357	96.581	97.074	95.419	96.472	96.568	95.134	95.712	99.429	84.877
GCF_004115315.1_ASM411531v1_genomic.fasta	86.598	94.898								97.959			95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_004156315.1_ASM415631v1_genomic.fasta	87.1	98.98								100.0			97.018												99.772	97.374	99.352											94.977												97.362	85.485
GCF_004343645.1_ASM434364v1_genomic.fasta	86.583	95.918	95.069	96.104	95.24	95.214	95.674	96.524	95.231	95.695	92.62	94.341	99.658	99.843	99.145	100.0	99.588	99.829	100.0	99.526	99.487	99.67	100.0	99.646	97.133	95.872		95.003	94.667	95.425	96.581	97.71	95.261	96.821	96.766	94.891	95.623	95.528	94.915	94.872	93.939	95.494	96.41	97.583	95.261	96.472	96.502	95.134	95.712	99.543	84.972
GCF_004360035.1_ASM436003v1_genomic.fasta	99.656	100.0	99.408	99.134	99.382	99.573	99.618	99.052	98.615	99.735	99.432	99.248	86.766		95.135	96.97	95.217	95.641	96.97	95.419	94.923	96.032	92.62	94.607	86.872	87.171		93.688	93.665	94.029	95.299	95.293	95.103	94.615	95.833	92.701	93.501	86.301		93.425	93.074	94.189	94.957	94.911	95.103	94.734	95.701	92.376	93.59	86.239	84.354
GCF_004785705.1_ASM478570v1_genomic.fasta	99.771	100.0	99.606	100.0	99.565	99.829	100.0	100.0	99.949	99.801	98.946	99.027	86.651		95.003	96.104	95.263	95.214	96.104	96.367	95.282	95.966	92.62	94.562	86.758	87.056		93.491	92.76	94.099	94.872	95.165	96.051	95.026	95.767	92.701	93.457	86.187		93.228	92.208	94.259	94.53	94.784	96.051	95.041	95.635	92.457	93.546	86.124	84.449
GCF_007097115.1_ASM709711v1_genomic.fasta	87.4	98.98	93.623	92.76	94.053	94.872	94.911	96.051	95.026	95.894	92.701	93.148	97.353		94.938	94.667	95.448	96.923	94.667	95.103	96.769	96.898	94.972	95.668	99.201	97.709	99.19	99.869	100.0	99.84	99.316	99.746	100.0	99.538	99.142	98.783	99.469	95.074		97.765	98.268	98.33	98.889	98.601	98.736	98.773	99.142	99.108	98.674	97.018	85.444
GCF_007097185.1_ASM709718v1_genomic.fasta	87.4	98.98	93.623	92.76	94.053	94.872	94.911	96.051	95.026	95.894	92.701	93.148	97.353		94.938	94.667	95.448	96.923	94.667	95.103	96.769	96.898	94.972	95.668	99.201	97.709	99.19	99.869	100.0	99.84	99.316	99.746	100.0	99.538	99.142	98.783	99.469	95.074		97.765	98.268	98.33	98.889	98.601	98.736	98.773	99.142	99.108	98.674	97.018	85.444
GCF_007106885.1_ASM710688v1_genomic.fasta	86.986	98.98								98.0			97.133												99.658	97.489	99.514											95.091												97.477	85.405
GCF_008082015.1_ASM808201v1_genomic.fasta	99.656	100.0			99.405					100.0	99.27	99.027	86.997				95.808					97.368	92.788	94.385	87.1	87.4				94.012					95.614	92.782	93.236	86.53				94.012					93.86	92.457	93.324	86.468	84.543
GCF_008082295.1_ASM808229v1_genomic.fasta	99.885	98.276	99.408	99.134	99.497	99.145	99.873	100.0	99.487	99.735	99.513	99.248	86.766		95.003	96.97	95.217	95.726	96.97	96.367	95.333	96.032	92.701	94.607	86.872	87.171		93.557	93.665	94.076	95.385	95.293	96.051	95.077	95.833	92.782	93.501	86.301		93.294	93.074	94.236	95.043	94.911	96.051	95.092	95.701	92.457	93.59	86.239	84.354
GCF_008120085.1_ASM812008v1_genomic.fasta	86.872	98.98								98.039			97.248												99.315	97.146	99.271											95.205												97.592	85.405
GCF_008120305.1_ASM812030v1_genomic.fasta	87.1									100.0			96.904												99.886	97.26												94.863												97.248	85.405
GCF_008120425.1_ASM812042v1_genomic.fasta	86.881	95.918	95.135	96.104	95.24	95.128	95.674	96.682	95.077	100.0	92.62	94.297	100.0	99.647	99.343	100.0	99.725	99.402	100.0	99.684	99.333	99.67	99.838	99.735	96.789	96.203		95.069	94.667	95.425	96.667	97.71	95.419	96.564	96.898	95.053	95.756	95.857	94.915	94.938	93.939	95.494	96.496	97.583	95.419	96.217	96.634	95.296	95.844	99.201	85.009
GCF_008120465.1_ASM812046v1_genomic.fasta	85.092	95.918	95.266	96.104	95.172	95.043	95.674	96.682	95.128	98.039	92.62	94.341	97.374	99.843	99.343	100.0	99.611	99.316	100.0	99.684	99.436	99.802	99.757	99.779	94.954	93.693		95.201	94.667	95.425	96.581	97.71	95.419	96.667	96.964	94.972	95.712	93.463	94.673	95.069	93.939	95.471	96.41	97.583	95.419	96.319	96.7	95.215	95.8	97.489	83.743
GCF_008120915.1_ASM812091v1_genomic.fasta	86.881	95.918	95.266	96.104	95.08	94.786	95.547	96.524	95.128	100.0	92.62	94.297	100.0	99.843	99.474	100.0	99.405	99.573	100.0	99.526	99.487	99.736	100.0	99.602	96.789	96.203		95.069	94.667	95.311	96.325	97.328	95.261	96.718	96.832	94.891	95.668	95.857	94.915	94.938	93.939	95.357	96.154	97.201	95.261	96.37	96.568	95.134	95.756	99.201	85.009
GCF_008121175.1_ASM812117v1_genomic.fasta	87.1	98.98											97.248												99.543	97.603	99.19											94.977												97.592	85.499
GCF_008364425.1_ASM836442v1_genomic.fasta	86.353	100.0	95.201	96.537	95.309	95.214	95.547	96.84	95.282	100.0	92.701	94.385	99.429		99.145	99.567	99.451	99.487	99.567	99.526	99.59	99.736	99.757	99.646	96.904	95.642		94.872	94.667	95.54	96.752	97.583	95.577	96.821	96.832	95.134	95.668	95.298		94.74	93.939	95.586	96.581	97.455	95.577	96.472	96.568	95.377	95.756	99.315	84.783
GCF_008364425.2_ASM836442v2_genomic.fasta	86.353	100.0	95.201	96.537	95.309	95.214	95.547	96.84	95.282	100.0	92.701	94.385	99.429		99.145	99.567	99.451	99.487	99.567	99.526	99.59	99.736	99.757	99.646	96.904	95.642		94.872	94.667	95.54	96.752	97.583	95.577	96.821	96.832	95.134	95.668	95.298		94.74	93.939	95.586	96.581	97.455	95.577	96.472	96.568	95.377	95.756	99.315	84.783
GCF_008693565.1_ASM869356v1_genomic.fasta	87.285	98.98	93.623	92.76	93.984	94.872	95.165	96.051	94.974	98.039	92.782	93.192	97.238		94.938	94.667	95.38	96.752	94.667	95.103	96.821	97.03	94.891	95.579	99.087	97.595	99.19	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	94.96		97.765	98.268	98.261	99.402	98.855	98.736	99.029	99.604	98.054	98.408	96.904	85.35
GCF_008931605.1_ASM893160v1_genomic.fasta	73.958	98.98								100.0			97.133												99.429	97.489	99.109											94.863												97.477	85.311
GCF_009173485.1_ASM917348v1_genomic.fasta	87.215	98.98								100.0			97.018												99.772	97.374	99.271											94.749												97.362	85.499
GCF_009648435.1_ASM964843v1_genomic.fasta	74.307	99.425	99.408	99.134	99.451	99.231	99.746	100.0	99.128	99.868	99.189	99.646	75.226		95.003	96.97	95.355	95.812	96.97	96.367	95.333	96.032	92.295	94.385	75.613	74.898		93.557	93.665	94.166	95.47	95.165	96.051	95.077	95.833	92.295	93.192	74.829		93.294	93.074	94.326	95.128	94.784	96.051	95.092	95.701	92.052	93.28	75.226	84.29
GCF_009825595.1_ASM982559v1_genomic.fasta	86.986	93.878											96.904												98.973	97.146	92.308											94.749												97.133	85.297
GCF_009832375.1_ASM983237v1_genomic.fasta	99.656	100.0	99.671	99.567	99.954	99.231	99.491	99.684	98.872	99.338	100.0	99.116	86.997		95.003	96.537	95.149	95.47	96.537	96.051	94.872	96.164	92.62	94.385	87.1	87.4		93.557	93.213	93.939	95.043	94.911	95.735	94.615	95.966	92.782	93.324	86.53		93.36	92.641	94.145	94.701	94.529	95.735	94.734	95.833	92.457	93.324	86.468	84.543
GCF_009930855.1_ASM993085v1_genomic.fasta	87.171	94.898								100.0			96.203												97.146	99.771	92.146											96.009												95.872	84.783
GCF_010093005.1_ASM1009300v1_genomic.fasta	86.986	93.878											96.904												99.087	97.146	92.227											94.749												97.248	85.405
GCF_010365605.1_ASM1036560v1_genomic.fasta	99.542	100.0	99.474	99.134	99.428	99.145	99.873	99.842	99.641	99.669	99.513	99.116	86.881		95.069	96.97	95.034	95.897	96.97	96.209	95.385	95.833	92.782	94.607	86.986	87.285		93.623	93.665	93.869	95.556	95.293	95.893	95.128	95.635	92.782	93.457	86.416		93.36	93.074	94.029	95.214	94.911	95.893	95.143	95.503	92.457	93.59	86.353	84.543
GCF_010588125.1_ASM1058812v1_genomic.fasta	86.986	98.98											96.789												100.0	97.146	99.352											94.749												97.133	85.217
GCF_010590025.1_ASM1059002v1_genomic.fasta	99.313	97.126			100.0					100.0	99.513	98.983	86.881				96.407					98.246	92.539	94.474	86.986	87.285				94.611					96.491	92.62	93.236	86.416				94.611					94.737	92.376	93.324	86.353	84.637
GCF_010590065.1_ASM1059006v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.19											94.863												97.477	85.499
GCF_010590245.1_ASM1059024v1_genomic.fasta	87.1	98.98											97.018												99.315	97.374	99.19											94.749												97.362	85.217
GCF_010590325.1_ASM1059032v1_genomic.fasta	99.313	100.0	99.474	99.134	99.497	99.145	99.618	99.684	99.641	99.735	99.676	99.248	86.881		95.069	96.97	95.332	95.556	96.97	96.051	95.282	95.899	92.782	94.518	86.986	87.285		93.623	93.665	94.143	95.214	95.293	95.735	95.026	95.701	92.782	93.501	86.416		93.36	93.074	94.303	94.872	94.911	95.735	95.041	95.569	92.457	93.457	86.353	84.543
GCF_010590505.1_ASM1059050v1_genomic.fasta	87.1	98.98											97.248												99.543	97.603	98.947											94.977												97.592	85.405
GCF_010590585.1_ASM1059058v1_genomic.fasta	99.542	99.425			99.405					99.107	99.27	98.983	86.997				95.808					97.368	92.788	94.341	87.1	87.4				94.012					95.614	92.782	93.192	86.53				94.012					93.86	92.457	93.28	86.468	84.543
GCF_010590665.1_ASM1059066v1_genomic.fasta	87.1	98.98											97.018												99.772	97.374	99.352											94.977												97.362	85.297
GCF_010592905.1_ASM1059290v1_genomic.fasta	86.986	98.98								100.0			97.133												99.429	97.489	99.19											94.863												97.477	85.405
GCF_010598605.1_ASM1059860v1_genomic.fasta	86.986	98.98								98.0			96.789												100.0	97.146	99.271											94.749												97.133	85.311
GCF_010598865.1_ASM1059886v1_genomic.fasta	99.885	98.851	99.606	99.134	99.474	99.231	99.618	99.052	98.872	99.47	99.432	99.691	86.766		95.201	96.97	95.309	95.47	96.97	95.419	95.077	96.164	92.701	94.341	86.872	87.171		93.754	93.665	94.12	95.128	95.293	95.103	94.769	96.098	92.701	93.103	86.301		93.491	93.074	94.28	94.786	94.911	95.103	94.888	95.966	92.376	93.192	86.239	84.354
GCF_010598965.1_ASM1059896v1_genomic.fasta	99.542	98.851			98.214					100.0	99.513	99.248	86.881				95.808					98.246	92.457	94.385	86.986	87.285				94.012					96.491	92.62	93.28	86.416				94.012					94.737	92.295	93.369	86.353	84.369
GCF_012395905.1_ASM1239590v1_genomic.fasta	99.542	98.851			98.214					95.0	99.513	99.248	86.881				95.808					98.246	92.457	94.385	86.986	87.285				94.012					96.491	92.62	93.28	86.416				94.012					94.737	92.295	93.369	86.353	84.369
GCF_013074375.1_ASM1307437v1_genomic.fasta	87.1	98.98											97.018												99.315	97.374	98.138											94.749												97.362	85.311
GCF_013266825.1_ASM1326682v1_genomic.fasta	86.986	98.98											97.133												99.429	97.489	98.947											94.863												97.477	85.499
GCF_013392155.1_ASM1339215v1_genomic.fasta	87.171	94.898	93.491	92.208	94.236	94.274	94.529	96.367	94.769	98.039	92.62	93.236	95.972		94.74	93.939	95.471	96.325	93.939	95.419	96.41	96.766	95.053	95.712	96.918	99.542	92.146	97.83	98.268	98.307	99.145	98.601	99.052	99.026	99.604	98.297	98.364	95.876		99.671	100.0	99.817	99.744	98.982	99.684	99.489	99.868	99.594	99.646	95.642	84.499
GCF_013590775.1_ASM1359077v1_genomic.fasta	86.468	95.918	95.003	96.104	95.057	95.128	95.165	96.682	95.231	98.039	92.457	94.341	99.543	99.596	99.343	100.0	99.565	99.573	100.0	99.684	99.59	99.736	99.676	99.469	97.018	95.757		94.938	94.667	95.311	96.667	97.201	95.419	96.821	96.832	94.891	95.668	95.413	94.915	94.806	93.939	95.357	96.496	97.074	95.419	96.472	96.568	95.134	95.756	99.429	84.877
GCF_013606065.1_ASM1360606v1_genomic.fasta	86.583	95.96	95.003	96.537	95.217	95.043	95.293	96.84	95.282	96.491	92.62	94.297	99.658	99.605	99.08	99.567	99.68	99.487	99.567	99.526	99.59	99.67	99.838	99.646	97.133	95.872		94.938	94.667	95.448	96.41	97.328	95.577	96.821	96.766	95.053	95.668	95.528	94.673	94.872	93.939	95.494	96.239	97.455	95.577	96.472	96.502	95.296	95.756	99.543	84.972
GCF_013608545.1_ASM1360854v1_genomic.fasta	86.353	95.918	95.003	96.104	95.034	95.132	95.293	96.682	95.128	100.0	92.457	94.385	99.429	99.764	99.343	100.0	99.542	99.573	100.0	99.684	99.487	99.736	99.676	99.514	96.904	95.642		94.938	94.667	95.288	96.67	97.328	95.419	96.718	96.832	94.891	95.668	95.298	94.915	94.806	93.939	95.334	96.499	97.201	95.419	96.37	96.568	95.134	95.756	99.315	84.783
GCF_013610655.1_ASM1361065v1_genomic.fasta	87.285	95.918								98.0			96.087												97.032	99.656	92.146											95.895												95.757	84.877
GCF_013624225.1_ASM1362422v1_genomic.fasta	86.881	95.918	95.135	96.104	95.195	95.214	95.547	96.367	95.231	98.039	92.62	94.297	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.789	96.203		94.938	94.667	95.38	96.752	97.583	95.103	96.821	97.03	94.891	95.579	95.857	94.673	94.675	93.939	95.471	96.581	97.455	95.103	96.524	96.766	95.134	95.668	99.201	85.009
GCF_013624375.1_ASM1362437v1_genomic.fasta	86.942	95.918								100.0			95.972												96.918	99.542	92.308											95.781												95.642	84.594
GCF_013635015.1_ASM1363501v1_genomic.fasta	86.468	95.918	94.938	96.104	95.034	95.214	95.165	96.682	95.179	98.0	92.457	94.341	99.543	99.764	99.277	100.0	99.542	99.658	100.0	99.684	99.538	99.736	99.676	99.469	97.018	95.757		94.872	94.667	95.288	96.752	97.201	95.419	96.769	96.832	94.891	95.623	95.413	94.673	94.74	93.939	95.334	96.581	97.074	95.419	96.421	96.568	95.134	95.712	99.429	84.877
GCF_013636415.1_ASM1363641v1_genomic.fasta	74.256	98.98	93.688	92.76	94.099	94.701	95.038	95.893	95.128	100.0	92.863	93.192	74.644		95.003	94.667	95.494	96.752	94.667	94.945	96.769	96.766	94.972	95.623	75.137	74.419	98.623	99.803	100.0	99.84	99.316	99.873	99.842	99.538	99.01	99.919	99.735	74.486		97.83	98.268	98.376	98.889	98.728	98.578	98.773	99.01	98.135	98.32	74.644	85.066
GCF_013707575.1_ASM1370757v1_genomic.fasta	86.468	95.918	95.135	96.104	95.195	94.957	95.547	96.682	95.077	98.0	92.126	94.341	99.543	99.882	99.474	100.0	99.725	99.573	100.0	99.684	99.436	99.736	99.34	99.602	97.018	95.757		94.938	94.667	95.448	96.496	97.583	95.419	96.667	96.832	95.545	95.712	95.413	94.915	94.675	93.939	95.517	96.325	97.455	95.419	96.319	96.568	96.0	95.8	99.429	84.877
GCF_013730235.1_ASM1373023v1_genomic.fasta	86.766	100.0	94.872	96.104	95.172	95.214	95.547	96.84	95.128	98.039	92.701	94.341	99.885		99.08	100.0	99.634	99.487	100.0	99.526	99.436	99.736	99.513	99.646	96.674	96.087		94.806	94.667	95.425	96.752	97.583	95.577	96.667	96.964	94.891	95.8	95.742		94.675	93.939	95.471	96.581	97.455	95.577	96.319	96.7	95.134	95.889	99.087	84.915
GCF_013732655.1_ASM1373265v1_genomic.fasta	87.056	95.918								100.0			96.087												97.032	99.656	92.389											95.991												95.757	84.688
GCF_013734595.1_ASM1373459v1_genomic.fasta	86.468	95.918	95.201	96.104	95.217	95.214	95.674	96.682	94.974	98.0	92.457	94.297	99.543	99.407	99.408	100.0	99.748	99.658	100.0	99.684	99.333	99.67	99.757	99.558	97.018	95.757		95.135	94.667	95.38	96.752	97.71	95.419	96.513	96.898	94.647	95.668	95.413	94.915	95.003	93.939	95.448	96.581	97.583	95.419	96.115	96.634	95.053	95.756	99.429	84.877
GCF_013735435.1_ASM1373543v1_genomic.fasta	86.468		94.938	96.104	95.034	94.833	95.293	96.682	95.179	98.0	92.457	94.385	99.543		99.277	100.0	99.542	99.392	100.0	99.684	99.538	99.736	99.676	99.514	97.018	95.757		94.872	94.667	95.288	96.049	97.328	95.419	96.769	96.832	94.891	95.668	95.413		94.74	93.939	95.334	95.745	97.201	95.419	96.421	96.568	95.134	95.756	99.429	84.877
GCF_013744615.1_ASM1374461v1_genomic.fasta	86.881	95.918	95.135	96.104	95.195	95.214	95.547	96.367	95.231	98.039	92.62	94.297	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.789	96.203		94.938	94.667	95.38	96.752	97.583	95.103	96.821	97.03	94.891	95.579	95.857	94.673	94.675	93.939	95.471	96.581	97.455	95.103	96.524	96.766	95.134	95.668	99.201	85.009
GCF_013750595.1_ASM1375059v1_genomic.fasta	99.656	100.0			100.0					100.0	99.351	99.16	86.881				96.407					98.246	92.62	94.518	86.986	87.285				94.611					96.491	92.539	93.324	86.416				94.611					94.737	92.214	93.413	86.353	84.449
GCF_013821765.1_ASM1382176v1_genomic.fasta	87.285	98.98	93.688	92.76	94.145	94.786	94.911	95.893	94.923	100.0	92.782	93.103	97.468		95.003	94.667	95.494	96.667	94.667	94.945	96.667	96.832	94.891	95.491	99.087	97.824	99.109	99.737	100.0	99.703	99.231	99.746	99.842	99.436	99.076	99.676	99.691	95.189		97.765	98.268	98.376	98.803	98.601	98.578	98.671	99.076	98.054	98.276	97.133	85.35
GCF_013826985.1_ASM1382698v1_genomic.fasta	99.198	99.425	99.408	99.134	99.451	99.231	99.746	100.0	99.128	99.801	99.189	99.646	86.766		95.003	96.97	95.355	95.812	96.97	96.367	95.333	95.966	92.295	94.385	86.758	87.171		93.557	93.665	94.166	95.47	95.165	96.051	95.077	95.767	92.295	93.192	86.301		93.294	93.074	94.326	95.128	94.784	96.051	95.092	95.635	92.052	93.28	86.239	84.29
GCF_013926025.1_ASM1392602v1_genomic.fasta	86.827	94.898								98.039			95.857												96.804	99.656	92.227											95.762												95.528	84.972
GCF_013926505.1_ASM1392650v1_genomic.fasta	86.583	95.918	95.135	96.104	95.24	95.128	95.674	96.84	95.282	95.695	92.62	94.297	99.658	99.921	99.869	100.0	99.84	99.915	100.0	99.526	99.59	99.67	99.838	99.646	97.133	95.872		94.938	94.667	95.448	96.667	97.71	95.577	96.821	96.766	95.053	95.668	95.528	94.673	94.806	93.939	95.54	96.496	97.583	95.577	96.472	96.502	95.296	95.756	99.543	84.972
GCF_014050515.1_ASM1405051v1_genomic.fasta	74.161	98.98	93.754	92.76	94.099	94.786	95.038	95.893	95.128	98.039	92.863	93.192	75.097		95.069	94.667	95.494	96.838	94.667	94.945	96.769	96.832	94.972	95.623	75.477	74.761	99.109	99.869	100.0	99.84	99.402	99.873	99.842	99.538	99.076	99.919	99.735	74.692		97.896	98.268	98.376	98.974	98.728	98.578	98.773	99.076	98.135	98.32	75.097	85.35
GCF_014050515.2_ASM1405051v2_genomic.fasta	74.161	98.98	93.754	92.76	94.099	94.786	95.038	95.893	95.128	98.039	92.863	93.192	75.097		95.069	94.667	95.494	96.838	94.667	94.945	96.769	96.832	94.972	95.623	75.477	74.761	99.109	99.869	100.0	99.84	99.402	99.873	99.842	99.538	99.076	99.919	99.735	74.692		97.896	98.268	98.376	98.974	98.728	98.578	98.773	99.076	98.135	98.32	75.097	85.35
GCF_014050535.1_ASM1405053v1_genomic.fasta	74.161	98.98	93.754	92.76	94.099	94.786	95.038	95.893	95.128	98.039	92.863	93.192	75.097		95.069	94.667	95.494	96.838	94.667	94.945	96.769	96.832	94.972	95.623	75.477	74.761	99.109	99.869	100.0	99.84	99.402	99.873	99.842	99.538	99.076	99.919	99.735	74.692		97.896	98.268	98.376	98.974	98.728	98.578	98.773	99.076	98.135	98.32	75.097	85.35
GCF_014050555.1_ASM1405055v1_genomic.fasta	74.161	98.98	93.754	92.76	94.099	94.786	95.038	95.893	95.128	98.039	92.863	93.192	75.097		95.069	94.667	95.494	96.838	94.667	94.945	96.769	96.832	94.972	95.623	75.477	74.761	99.109	99.869	100.0	99.84	99.402	99.873	99.842	99.538	99.076	99.919	99.735	74.692		97.896	98.268	98.376	98.974	98.728	98.578	98.773	99.076	98.135	98.32	75.097	85.35
GCF_014050555.2_ASM1405055v2_genomic.fasta	74.161	98.98	93.754	92.76	94.099	94.786	95.038	95.893	95.128	95.828	92.863	93.192	75.097		95.069	94.667	95.494	96.838	94.667	94.945	96.769	96.832	94.972	95.623	75.477	74.761	99.109	99.869	100.0	99.84	99.402	99.873	99.842	99.538	99.076	99.919	99.735	74.692		97.896	98.268	98.376	98.974	98.728	98.578	98.773	99.076	98.135	98.32	75.097	85.35
GCF_014103875.1_ASM1410387v1_genomic.fasta	86.881	95.918	95.135	96.104	95.172	95.214	95.547	96.367	95.231	98.0	92.62	94.297	100.0	100.0	100.0	100.0	99.977	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.789	96.203		94.938	94.667	95.357	96.752	97.583	95.103	96.821	97.03	94.891	95.579	95.857	94.673	94.675	93.939	95.448	96.581	97.455	95.103	96.524	96.766	95.134	95.668	99.201	85.009
